unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
36054,171,228,42.0034,0.84,40.0,445.0,550.1,1361.33,1127.02,3.91,5.72,139.19,2212.87,8388.73,1.02,42.27,130.34,2389.03,8144.14,9.3882,0.02,331,2212,100.0,10.52,6.3742,4,4
36058,171,232,41.9985,0.84,40.0,445.0,550.39,1356.74,1139.35,3.91,5.72,138.93,2212.97,8386.28,1.03,42.38,130.32,2389.14,8148.96,9.4027,0.02,332,2212,100.0,10.6,6.3688,4,4
36059,171,233,42.0015,0.84,40.0,445.0,550.07,1363.91,1130.02,3.91,5.72,138.62,2212.96,8388.11,1.03,42.54,130.73,2389.11,8140.35,9.3537,0.02,333,2212,100.0,10.58,6.3152,4,4
36060,171,234,42.0074,0.84,40.0,445.0,550.42,1362.84,1139.4,3.91,5.72,139.26,2212.96,8388.17,1.03,42.53,130.49,2389.12,8144.63,9.4113,0.02,333,2212,100.0,10.51,6.3124,4,4
36065,171,239,42.0029,0.8407,40.0,445.0,550.31,1362.09,1136.71,3.91,5.72,138.18,2213.13,8396.32,1.03,42.38,130.95,2389.36,8150.12,9.4246,0.02,334,2212,100.0,10.56,6.3236,4,4
36069,171,243,42.0009,0.84,40.0,445.0,550.62,1364.42,1136.42,3.91,5.72,138.23,2213.21,8400.61,1.03,42.53,130.64,2389.32,8154.84,9.4216,0.02,333,2212,100.0,10.47,6.3772,4,4
36071,171,245,42.0044,0.8407,40.0,445.0,550.82,1361.41,1142.5,3.91,5.72,138.71,2213.17,8407.98,1.03,42.58,130.17,2389.44,8162.75,9.3826,0.02,335,2212,100.0,10.63,6.1482,4,4
36075,171,249,35.0054,0.8419,60.0,449.44,556.52,1377.78,1138.33,5.48,8.01,195.04,2224.42,8444.22,1.02,42.46,182.8,2389.69,8146.0,9.4165,0.02,338,2223,100.0,14.6,8.8745,4,4
36079,171,253,42.0019,0.8411,40.0,445.0,550.51,1362.22,1145.1,3.91,5.72,138.84,2213.48,8417.06,1.03,42.59,130.53,2389.68,8180.34,9.3827,0.02,333,2212,100.0,10.46,6.2762,4,4
36080,171,254,34.9999,0.8413,60.0,449.44,557.37,1374.06,1147.06,5.48,8.01,194.9,2224.57,8454.1,1.02,42.28,182.3,2389.77,8154.99,9.3657,0.02,335,2223,100.0,14.97,8.8875,4,4
36082,171,256,35.0051,0.8408,60.0,449.44,556.54,1383.14,1147.49,5.48,8.01,194.28,2224.63,8461.31,1.02,42.63,182.94,2389.89,8159.14,9.405,0.02,338,2223,100.0,14.7,8.9168,4,4
36084,171,258,42.0014,0.8405,40.0,445.0,550.94,1373.37,1144.34,3.91,5.72,139.18,2213.56,8427.62,1.03,42.62,130.44,2389.75,8185.42,9.4135,0.02,336,2212,100.0,10.29,6.2724,4,4
36085,172,1,35.0006,0.8418,60.0,449.44,555.22,1354.58,1126.2,5.48,8.0,194.05,2222.89,8349.69,1.02,41.69,183.03,2388.0,8067.24,9.3138,0.02,333,2223,100.0,14.83,8.8421,1,4
36087,172,3,42.0021,0.8401,40.0,445.0,549.18,1350.49,1123.47,3.91,5.71,138.61,2211.84,8313.21,1.02,41.86,130.44,2387.86,8088.26,9.3564,0.02,331,2212,100.0,10.62,6.46,1,4
36091,172,7,35.002,0.8402,60.0,449.44,555.39,1367.09,1123.13,5.48,8.0,194.81,2222.84,8344.59,1.02,41.88,183.45,2387.94,8064.67,9.3171,0.02,332,2223,100.0,14.63,8.8917,1,4
36097,172,13,35.0069,0.84,60.0,449.44,555.5,1364.47,1121.32,5.48,8.0,194.7,2222.95,8345.06,1.02,41.66,183.86,2387.97,8060.86,9.3069,0.02,335,2223,100.0,14.88,8.9035,1,4
36101,172,17,35.0005,0.8403,60.0,449.44,556.31,1366.36,1128.37,5.48,8.0,194.38,2222.84,8346.1,1.03,41.82,182.5,2387.95,8068.45,9.3137,0.02,335,2223,100.0,14.84,8.9561,1,4
36103,172,19,35.0061,0.8419,60.0,449.44,555.7,1353.17,1121.25,5.48,8.0,194.91,2222.82,8344.46,1.02,41.91,182.8,2387.99,8068.33,9.3248,0.02,334,2223,100.0,14.89,8.9374,1,4
36105,172,21,42.0058,0.8415,40.0,445.0,549.65,1350.35,1123.06,3.91,5.72,139.41,2211.83,8315.27,1.02,41.9,130.69,2387.9,8082.88,9.3872,0.02,332,2212,100.0,10.71,6.3201,1,4
36106,172,22,34.9999,0.84,60.0,449.44,555.47,1360.33,1125.01,5.48,8.0,194.98,2222.84,8343.27,1.02,41.68,182.6,2387.98,8067.87,9.2824,0.02,334,2223,100.0,14.91,8.8673,1,4
36108,172,24,42.0048,0.84,40.0,445.0,549.59,1350.37,1123.86,3.91,5.71,139.36,2211.78,8313.54,1.02,42.02,130.32,2387.94,8081.9,9.3506,0.02,330,2212,100.0,10.69,6.3566,2,4
36113,172,29,35.0015,0.8401,60.0,449.44,555.07,1358.62,1124.32,5.48,8.0,195.37,2222.87,8345.66,1.02,41.63,182.71,2387.91,8065.82,9.2815,0.02,333,2223,100.0,14.75,8.9793,2,4
36114,172,30,35.0051,0.8409,60.0,449.44,555.85,1363.28,1128.96,5.48,8.0,195.26,2222.9,8347.7,1.02,41.86,183.33,2387.95,8051.98,9.3118,0.02,333,2223,100.0,15.07,8.8746,2,4
36116,172,32,35.0028,0.84,60.0,449.44,555.37,1354.87,1115.82,5.48,8.0,194.49,2222.88,8349.73,1.02,41.7,182.92,2387.96,8063.31,9.2877,0.02,333,2223,100.0,14.86,8.9667,2,4
36117,172,33,42.0033,0.84,40.0,445.0,549.66,1349.0,1123.87,3.91,5.71,138.95,2211.76,8310.31,1.02,41.98,129.89,2387.82,8077.3,9.3452,0.02,331,2212,100.0,10.57,6.3968,2,4
36120,172,36,42.0046,0.8403,40.0,445.0,549.62,1351.52,1126.55,3.91,5.71,139.83,2211.84,8321.74,1.02,41.94,130.68,2387.96,8079.88,9.3321,0.02,330,2212,100.0,10.49,6.471,2,4
36124,172,40,35.006,0.84,60.0,449.44,555.58,1360.1,1122.74,5.48,8.0,195.06,2222.87,8347.37,1.02,41.82,183.69,2387.94,8068.4,9.3049,0.02,332,2223,100.0,14.82,8.9788,2,4
36125,172,41,35.0026,0.8416,60.0,449.44,555.58,1357.41,1127.05,5.48,8.0,195.07,2222.89,8347.53,1.02,41.97,183.39,2387.99,8067.85,9.3011,0.02,332,2223,100.0,14.73,9.0174,2,4
36126,172,42,42.0059,0.84,40.0,445.0,549.57,1349.51,1119.83,3.91,5.71,138.86,2211.78,8320.7,1.02,42.12,130.98,2387.91,8079.71,9.3712,0.02,330,2212,100.0,10.5,6.3677,2,4
36131,172,47,42.0015,0.84,40.0,445.0,549.84,1354.35,1128.99,3.91,5.71,138.41,2211.86,8324.72,1.02,41.89,130.5,2387.88,8081.61,9.3719,0.02,331,2212,100.0,10.66,6.2869,2,4
36132,172,48,42.0034,0.84,40.0,445.0,549.68,1347.69,1129.42,3.91,5.71,138.29,2211.84,8316.62,1.02,42.09,130.91,2387.91,8084.82,9.3706,0.02,329,2212,100.0,10.7,6.368,2,4
36136,172,52,42.0058,0.84,40.0,445.0,549.44,1354.02,1122.44,3.91,5.72,137.71,2211.89,8312.48,1.02,41.88,130.81,2387.94,8076.95,9.328,0.02,329,2212,100.0,10.48,6.3519,2,4
36139,172,55,35.0012,0.84,60.0,449.44,555.57,1357.12,1131.34,5.48,8.0,193.38,2222.92,8342.22,1.02,41.82,183.42,2387.97,8057.17,9.2805,0.02,334,2223,100.0,14.91,8.9362,2,4
36150,172,66,42.0079,0.84,40.0,445.0,549.39,1348.76,1118.05,3.91,5.72,138.42,2211.86,8317.6,1.02,42.09,130.6,2387.91,8083.63,9.3464,0.02,330,2212,100.0,10.78,6.4192,2,4
36154,172,70,35.0063,0.8407,60.0,449.44,556.0,1366.79,1128.23,5.48,8.0,195.22,2222.89,8346.78,1.02,41.79,183.1,2388.01,8065.06,9.2882,0.02,334,2223,100.0,14.87,8.9273,2,4
36158,172,74,34.9995,0.84,60.0,449.44,555.32,1362.92,1129.66,5.48,8.0,194.85,2222.96,8348.85,1.02,41.71,183.45,2388.01,8064.77,9.3289,0.02,332,2223,100.0,14.91,8.906,3,4
36163,172,79,41.9995,0.84,40.0,445.0,549.11,1349.41,1121.25,3.91,5.71,139.3,2211.95,8315.9,1.02,41.93,131.29,2388.04,8086.7,9.3494,0.02,330,2212,100.0,10.49,6.2535,3,4
36164,172,80,35.0045,0.84,60.0,449.44,555.98,1356.67,1131.3,5.48,8.0,194.8,2222.85,8344.35,1.02,41.79,183.48,2387.95,8063.91,9.3169,0.02,335,2223,100.0,14.81,9.0201,3,4
36165,172,81,42.0075,0.84,40.0,445.0,549.33,1353.94,1120.08,3.91,5.71,138.16,2211.91,8319.91,1.02,41.94,130.62,2388.04,8082.92,9.3553,0.02,330,2212,100.0,10.75,6.3081,3,4
36171,172,87,35.0022,0.8403,60.0,449.44,555.91,1364.28,1118.39,5.48,8.0,195.36,2222.96,8349.98,1.02,41.83,183.85,2388.05,8067.75,9.3055,0.02,335,2223,100.0,14.97,8.8991,3,4
36172,172,88,35.0075,0.84,60.0,449.44,556.16,1363.51,1131.83,5.48,8.0,194.48,2222.95,8344.68,1.02,41.82,183.48,2388.09,8066.82,9.3443,0.02,333,2223,100.0,14.91,8.8499,3,4
36174,172,90,42.0068,0.84,40.0,445.0,549.5,1357.91,1124.81,3.91,5.71,138.73,2211.89,8320.53,1.02,42.1,131.09,2387.94,8086.0,9.3761,0.02,332,2212,100.0,10.66,6.2979,3,4
36184,172,100,42.0075,0.84,40.0,445.0,549.15,1351.8,1126.55,3.91,5.72,138.1,2211.89,8320.05,1.02,41.94,130.86,2387.97,8081.1,9.3512,0.02,330,2212,100.0,10.64,6.3711,3,4
36185,172,101,42.0013,0.8414,40.0,445.0,549.9,1347.29,1128.66,3.91,5.71,138.6,2211.91,8328.65,1.02,42.02,130.7,2387.95,8081.24,9.3643,0.02,330,2212,100.0,10.38,6.3913,3,4
36189,172,105,35.0037,0.8409,60.0,449.44,554.83,1363.07,1125.19,5.48,8.0,194.06,2222.91,8352.14,1.02,41.81,182.86,2388.07,8062.03,9.2973,0.02,334,2223,100.0,14.68,8.8462,3,4
36190,172,106,34.9987,0.841,60.0,449.44,555.67,1363.18,1128.27,5.48,8.0,194.54,2222.99,8354.67,1.02,41.91,183.03,2388.07,8069.69,9.3118,0.02,334,2223,100.0,15.05,8.918,3,4
36191,172,107,35.0056,0.8414,60.0,449.44,555.55,1364.47,1133.05,5.48,8.0,194.48,2223.01,8356.0,1.02,41.86,183.51,2388.06,8069.48,9.3068,0.02,334,2223,100.0,14.75,8.9022,3,4
36193,172,109,41.998,0.8404,40.0,445.0,549.89,1349.44,1121.47,3.91,5.72,138.18,2211.9,8327.17,1.02,42.07,131.01,2388.07,8089.09,9.3828,0.02,329,2212,100.0,10.59,6.2514,3,4
36195,172,111,42.0032,0.8408,40.0,445.0,549.18,1352.91,1124.08,3.91,5.71,138.68,2211.93,8316.68,1.02,41.98,130.37,2387.98,8088.96,9.3662,0.02,332,2212,100.0,10.66,6.3835,3,4
36196,172,112,41.9987,0.84,40.0,445.0,549.49,1348.3,1117.55,3.91,5.72,138.45,2211.97,8325.11,1.02,42.06,130.33,2388.06,8081.16,9.3623,0.02,331,2212,100.0,10.6,6.4431,3,4
36197,172,113,41.998,0.8418,40.0,445.0,548.9,1353.03,1128.67,3.91,5.72,138.64,2211.89,8321.8,1.02,41.8,130.57,2387.95,8088.12,9.3392,0.02,330,2212,100.0,10.74,6.3673,3,4
36198,172,114,42.0079,0.8407,40.0,445.0,549.54,1353.01,1120.91,3.91,5.71,138.79,2211.95,8321.53,1.02,41.99,130.8,2388.01,8087.25,9.3526,0.02,329,2212,100.0,10.74,6.425,3,4
36203,172,119,42.0077,0.8405,40.0,445.0,549.35,1357.24,1127.98,3.91,5.71,138.85,2211.95,8325.65,1.02,41.96,130.68,2388.05,8088.81,9.3372,0.02,330,2212,100.0,10.6,6.2771,3,4
36207,172,123,34.999,0.84,60.0,449.44,555.76,1366.84,1128.1,5.48,8.0,194.67,2223.0,8356.49,1.02,41.64,183.24,2388.07,8065.36,9.2911,0.02,335,2223,100.0,14.9,8.8214,3,4
36208,172,124,42.0027,0.84,40.0,445.0,549.88,1349.47,1125.6,3.91,5.72,138.43,2211.97,8325.94,1.02,41.92,130.7,2388.07,8081.71,9.3848,0.02,330,2212,100.0,10.65,6.3569,3,4
36211,172,127,35.0009,0.84,60.0,449.44,555.44,1365.49,1131.06,5.48,8.0,194.67,2223.09,8349.09,1.02,41.94,183.01,2388.13,8068.8,9.3085,0.02,335,2223,100.0,14.86,8.8206,3,4
36213,172,129,35.0059,0.8409,60.0,449.44,556.03,1366.03,1137.5,5.48,8.0,194.46,2223.01,8349.1,1.02,41.81,182.78,2388.05,8070.55,9.3314,0.02,335,2223,100.0,14.68,8.8978,3,4
36214,172,130,35.0067,0.84,60.0,449.44,556.29,1366.65,1135.54,5.48,8.0,194.57,2223.0,8357.65,1.02,41.96,183.12,2388.11,8077.58,9.3492,0.02,335,2223,100.0,14.92,8.8686,3,4
36215,172,131,42.0044,0.8404,40.0,445.0,549.74,1358.22,1129.3,3.91,5.72,138.9,2212.01,8323.04,1.02,42.02,131.05,2388.1,8089.58,9.3592,0.02,330,2212,100.0,10.42,6.3679,3,4
36217,172,133,42.007,0.84,40.0,445.0,549.53,1349.96,1125.87,3.91,5.72,139.19,2211.97,8330.24,1.02,41.95,130.79,2388.04,8087.18,9.3579,0.02,330,2212,100.0,10.49,6.2845,3,4
36218,172,134,34.9988,0.84,60.0,449.44,555.68,1365.81,1132.04,5.48,8.0,194.94,2222.98,8355.01,1.02,41.92,183.63,2388.18,8069.01,9.3063,0.02,333,2223,100.0,14.8,8.9187,3,4
36220,172,136,34.9981,0.8415,60.0,449.44,555.71,1370.48,1126.39,5.48,8.0,194.77,2223.15,8353.09,1.02,41.99,182.76,2388.17,8072.98,9.3343,0.02,334,2223,100.0,14.61,8.9882,3,4
36221,172,137,41.9989,0.8411,40.0,445.0,549.88,1355.67,1133.7,3.91,5.71,138.14,2212.01,8328.25,1.02,41.99,130.92,2388.13,8091.85,9.3785,0.02,331,2212,100.0,10.62,6.3134,3,4
36227,172,143,34.9997,0.841,60.0,449.44,555.68,1371.31,1137.84,5.48,8.0,194.31,2223.13,8351.4,1.02,41.97,183.11,2388.14,8076.06,9.3099,0.02,335,2223,100.0,14.72,8.8322,3,4
36231,172,147,35.0065,0.84,60.0,449.44,556.09,1362.91,1136.82,5.48,8.0,194.0,2223.11,8359.04,1.02,41.73,182.93,2388.22,8074.67,9.3444,0.02,333,2223,100.0,14.91,8.8639,3,4
36233,172,149,35.001,0.8409,60.0,449.44,555.56,1369.47,1131.6,5.48,8.0,194.36,2223.09,8358.65,1.02,42.18,182.62,2388.18,8071.57,9.3104,0.02,334,2223,100.0,14.96,8.8975,3,4
36234,172,150,42.0065,0.8413,40.0,445.0,549.13,1357.23,1128.86,3.91,5.72,138.24,2212.04,8328.63,1.02,42.26,130.68,2388.06,8094.22,9.3709,0.02,331,2212,100.0,10.67,6.3593,3,4
36235,172,151,35.0015,0.84,60.0,449.44,556.35,1360.91,1133.08,5.48,8.0,194.22,2223.12,8369.86,1.02,42.02,183.37,2388.2,8075.05,9.3517,0.02,336,2223,100.0,14.91,8.8507,3,4
36236,172,152,35.0074,0.84,60.0,449.44,555.84,1362.4,1128.41,5.48,8.0,194.91,2223.11,8359.75,1.02,41.9,182.94,2388.2,8074.24,9.3198,0.02,335,2223,100.0,14.69,8.9004,3,4
36237,172,153,41.9985,0.84,40.0,445.0,549.3,1355.03,1126.12,3.91,5.72,138.03,2212.04,8337.01,1.02,42.18,130.58,2388.16,8091.49,9.3462,0.02,333,2212,100.0,10.68,6.3713,3,4
36242,172,158,42.0071,0.84,40.0,445.0,549.19,1354.79,1121.96,3.91,5.72,138.4,2212.07,8342.66,1.02,42.32,130.22,2388.17,8101.03,9.3708,0.02,332,2212,100.0,10.71,6.2877,3,4
36243,172,159,42.0079,0.841,40.0,445.0,549.5,1351.44,1129.72,3.91,5.72,138.89,2212.09,8330.38,1.02,42.01,130.96,2388.17,8094.14,9.3361,0.02,330,2212,100.0,10.36,6.3837,3,4
36244,172,160,35.0077,0.84,60.0,449.44,555.46,1372.87,1137.81,5.48,8.0,194.23,2223.1,8360.62,1.02,42.11,182.96,2388.24,8078.55,9.3339,0.02,334,2223,100.0,14.79,8.9038,3,4
36247,172,163,42.0046,0.842,40.0,445.0,550.39,1356.05,1130.24,3.91,5.72,139.07,2212.06,8336.59,1.02,42.16,130.26,2388.17,8097.11,9.3625,0.02,333,2212,100.0,10.55,6.3345,3,4
36251,172,167,35.0045,0.8415,60.0,449.44,555.73,1369.11,1128.72,5.48,8.0,194.55,2223.18,8360.65,1.02,41.97,183.0,2388.31,8077.78,9.2941,0.02,333,2223,100.0,14.99,8.8995,3,4
36252,172,168,42.0015,0.8413,40.0,445.0,549.97,1352.89,1135.75,3.91,5.72,138.3,2212.11,8339.21,1.02,42.25,130.4,2388.19,8095.33,9.3872,0.02,331,2212,100.0,10.63,6.3676,3,4
36253,172,169,42.0026,0.84,40.0,445.0,550.0,1350.76,1129.89,3.91,5.72,137.91,2212.2,8341.05,1.02,42.32,130.49,2388.24,8105.91,9.3614,0.02,332,2212,100.0,10.58,6.2876,3,4
36254,172,170,42.0033,0.8415,40.0,445.0,549.46,1353.96,1127.53,3.91,5.72,139.57,2212.11,8334.24,1.02,42.35,130.54,2388.23,8099.04,9.4004,0.02,331,2212,100.0,10.59,6.3729,3,4
36261,172,177,42.0005,0.84,40.0,445.0,550.09,1359.25,1129.84,3.91,5.72,138.73,2212.21,8339.2,1.02,42.39,130.48,2388.23,8101.68,9.4108,0.02,332,2212,100.0,10.52,6.3696,4,4
36265,172,181,42.0018,0.84,40.0,445.0,549.95,1362.34,1131.94,3.91,5.72,139.16,2212.28,8347.99,1.02,42.34,129.99,2388.36,8105.45,9.359,0.02,331,2212,100.0,10.72,6.4145,4,4
36267,172,183,42.0068,0.84,40.0,445.0,549.67,1357.9,1134.92,3.91,5.72,138.95,2212.29,8340.19,1.02,42.32,130.66,2388.37,8110.08,9.3942,0.02,332,2212,100.0,10.54,6.3079,4,4
36271,172,187,35.0008,0.84,60.0,449.44,556.35,1365.53,1144.51,5.48,8.0,195.26,2223.34,8382.9,1.02,42.22,182.74,2388.46,8091.6,9.3579,0.02,335,2223,100.0,14.9,8.923,4,4
36274,172,190,41.9995,0.84,40.0,445.0,550.31,1361.93,1131.23,3.91,5.72,139.02,2212.31,8355.15,1.02,42.33,130.27,2388.42,8104.57,9.3765,0.02,331,2212,100.0,10.62,6.3737,4,4
36275,172,191,35.0046,0.8403,60.0,449.44,556.2,1367.92,1135.13,5.48,8.0,194.88,2223.46,8372.71,1.02,42.02,182.65,2388.5,8091.29,9.3647,0.02,335,2223,100.0,14.73,8.9443,4,4
36277,172,193,42.0047,0.842,40.0,445.0,550.56,1355.95,1138.18,3.91,5.72,138.79,2212.34,8355.53,1.02,42.41,130.79,2388.41,8107.34,9.4165,0.02,332,2212,100.0,10.56,6.2866,4,4
36278,172,194,42.0065,0.8417,40.0,445.0,549.77,1366.47,1134.2,3.91,5.72,138.29,2212.33,8356.53,1.02,42.47,129.99,2388.44,8110.16,9.3823,0.02,333,2212,100.0,10.47,6.3118,4,4
36279,172,195,34.9998,0.84,60.0,449.44,556.07,1371.8,1133.46,5.48,8.0,193.79,2223.45,8386.75,1.02,42.15,182.74,2388.54,8093.44,9.3668,0.02,335,2223,100.0,14.73,8.9515,4,4
36283,172,199,41.9983,0.84,40.0,445.0,550.75,1362.52,1134.97,3.91,5.72,138.43,2212.46,8362.83,1.02,42.44,130.39,2388.58,8117.06,9.3698,0.02,334,2212,100.0,10.45,6.4584,4,4
36284,172,200,42.0007,0.8412,40.0,445.0,549.88,1365.99,1130.6,3.91,5.72,138.6,2212.4,8356.14,1.02,42.36,130.44,2388.5,8117.34,9.4027,0.02,331,2212,100.0,10.61,6.32,4,4
36285,172,201,42.0032,0.8402,40.0,445.0,550.47,1365.56,1136.02,3.91,5.72,138.31,2212.42,8361.52,1.02,42.43,130.64,2388.54,8111.91,9.4021,0.02,332,2212,100.0,10.38,6.3992,4,4
36286,172,202,35.0029,0.8415,60.0,449.44,556.79,1376.8,1137.43,5.48,8.0,194.06,2223.5,8386.57,1.02,42.3,182.83,2388.73,8096.92,9.3914,0.02,336,2223,100.0,14.92,8.8371,4,4
36287,172,203,41.9992,0.84,40.0,445.0,549.95,1367.26,1135.19,3.91,5.72,138.85,2212.48,8358.2,1.02,42.42,130.44,2388.61,8112.95,9.4047,0.02,333,2212,100.0,10.48,6.3743,4,4
36288,172,204,34.9989,0.8418,60.0,449.44,555.93,1370.38,1146.08,5.48,8.0,194.27,2223.57,8389.4,1.02,42.22,182.69,2388.74,8096.21,9.3727,0.02,337,2223,100.0,14.62,8.8696,4,4
36289,172,205,42.0056,0.84,40.0,445.0,550.96,1359.31,1137.12,3.91,5.72,138.59,2212.53,8360.59,1.02,42.38,130.4,2388.66,8121.48,9.3732,0.02,331,2212,100.0,10.5,6.3278,4,4
36290,172,206,42.0057,0.84,40.0,445.0,550.42,1364.22,1140.2,3.91,5.72,138.75,2212.52,8367.11,1.02,42.36,129.86,2388.64,8123.97,9.3813,0.02,334,2212,100.0,10.48,6.3483,4,4
36292,172,208,41.9984,0.84,40.0,445.0,550.68,1365.89,1134.17,3.91,5.72,138.49,2212.57,8363.24,1.02,42.48,130.04,2388.7,8123.47,9.3674,0.02,334,2212,100.0,10.66,6.2381,4,4
36293,172,209,42.0045,0.84,40.0,445.0,550.3,1367.8,1134.15,3.91,5.72,138.9,2212.57,8366.54,1.02,42.55,130.2,2388.64,8120.05,9.4263,0.02,333,2212,100.0,10.43,6.2586,4,4
36296,172,212,42.0079,0.84,40.0,445.0,550.5,1365.28,1141.72,3.91,5.72,138.27,2212.57,8366.77,1.02,42.47,130.56,2388.67,8127.03,9.4514,0.02,334,2212,100.0,10.68,6.276,4,4
36298,172,214,34.9998,0.84,60.0,449.44,556.8,1370.18,1146.76,5.48,8.01,193.81,2223.69,8394.93,1.02,42.34,182.31,2388.85,8100.83,9.3875,0.02,337,2223,100.0,14.73,8.7803,4,4
36301,172,217,42.0016,0.84,40.0,445.0,550.66,1368.1,1139.44,3.91,5.72,138.29,2212.69,8382.98,1.02,42.6,130.46,2388.81,8135.51,9.3818,0.02,332,2212,100.0,10.45,6.2409,4,4
36304,172,220,42.0067,0.84,40.0,445.0,550.54,1369.27,1147.23,3.91,5.72,139.1,2212.72,8383.69,1.02,42.66,130.44,2388.85,8135.88,9.4231,0.02,333,2212,100.0,10.61,6.1959,4,4
36306,172,222,42.0004,0.8402,40.0,445.0,550.71,1361.99,1152.59,3.91,5.72,138.95,2212.76,8380.45,1.02,42.79,130.56,2388.82,8134.34,9.4275,0.02,336,2212,100.0,10.66,6.2432,4,4
36308,173,2,42.0049,0.84,40.0,445.0,550.26,1346.81,1120.74,3.91,5.71,138.0,2211.75,8326.26,1.02,42.16,130.36,2387.9,8081.19,9.3619,0.02,332,2212,100.0,10.52,6.3863,2,4
36311,173,5,35.0009,0.84,60.0,449.44,555.84,1365.9,1127.05,5.48,8.0,194.72,2222.87,8349.16,1.02,42.05,183.51,2387.98,8063.9,9.3594,0.02,335,2223,100.0,14.97,8.8918,2,4
36314,173,8,35.0018,0.84,60.0,449.44,555.69,1373.41,1126.3,5.48,8.0,194.21,2222.87,8348.55,1.02,41.9,182.99,2387.96,8067.04,9.3826,0.02,336,2223,100.0,14.86,8.9914,2,4
36318,173,12,42.0018,0.8415,40.0,445.0,549.23,1354.64,1122.69,3.91,5.72,138.58,2211.83,8324.1,1.02,42.05,130.47,2387.9,8077.89,9.3823,0.02,330,2212,100.0,10.64,6.3103,2,4
36321,173,15,35.0061,0.84,60.0,449.44,556.1,1374.75,1128.2,5.48,8.0,193.96,2222.87,8347.7,1.02,41.79,183.15,2388.0,8066.78,9.3284,0.02,333,2223,100.0,14.65,8.9451,2,4
36322,173,16,35.0057,0.84,60.0,449.44,555.83,1371.15,1126.73,5.48,8.0,193.85,2222.86,8348.89,1.02,42.07,182.36,2387.92,8064.18,9.3064,0.02,334,2223,100.0,14.89,8.8434,2,4
36325,173,19,35.0045,0.84,60.0,449.44,555.6,1361.93,1139.27,5.48,8.0,194.99,2222.87,8346.39,1.02,41.99,182.64,2387.92,8059.76,9.375,0.02,335,2223,100.0,14.74,8.9735,2,4
36329,173,23,35.0047,0.84,60.0,449.44,555.4,1372.04,1130.83,5.48,8.0,194.59,2222.91,8345.3,1.02,42.03,182.69,2388.01,8065.1,9.334,0.02,334,2223,100.0,14.85,8.9509,2,4
36331,173,25,42.0013,0.84,40.0,445.0,549.9,1358.71,1129.1,3.91,5.72,139.29,2211.74,8317.81,1.02,41.99,130.61,2387.82,8080.03,9.3646,0.02,331,2212,100.0,10.58,6.301,2,4
36332,173,26,41.9985,0.841,40.0,445.0,549.83,1357.83,1136.96,3.91,5.71,138.31,2211.77,8315.82,1.02,42.22,130.74,2387.78,8079.58,9.3774,0.02,330,2212,100.0,10.7,6.4129,2,4
36333,173,27,35.0016,0.8415,60.0,449.44,555.63,1373.33,1137.16,5.48,8.0,194.65,2222.89,8352.6,1.02,42.21,182.59,2387.94,8059.86,9.3483,0.02,334,2223,100.0,14.64,8.8023,2,4
36335,173,29,35.0068,0.84,60.0,449.44,556.08,1366.49,1138.68,5.48,8.0,195.06,2222.92,8347.71,1.02,41.85,182.38,2387.93,8058.38,9.3593,0.02,335,2223,100.0,14.86,8.9073,2,4
36339,173,33,42.001,0.841,40.0,445.0,549.98,1354.79,1127.93,3.91,5.72,138.29,2211.77,8315.73,1.02,42.0,130.61,2387.86,8080.4,9.3744,0.02,330,2212,100.0,10.45,6.321,2,4
36340,173,34,42.0069,0.84,40.0,445.0,549.28,1352.61,1134.85,3.91,5.71,138.25,2211.82,8318.78,1.02,42.23,130.75,2387.85,8078.44,9.3874,0.02,331,2212,100.0,10.59,6.4059,2,4
36347,173,41,35.0006,0.8411,60.0,449.44,556.15,1359.56,1131.29,5.48,8.0,194.99,2222.88,8346.7,1.02,41.83,182.32,2388.0,8063.35,9.356,0.02,333,2223,100.0,14.9,9.0442,3,4
36348,173,42,42.0028,0.84,40.0,445.0,549.67,1352.93,1126.35,3.91,5.71,138.08,2211.78,8319.97,1.02,42.15,130.9,2387.86,8078.38,9.3747,0.02,332,2212,100.0,10.61,6.3914,3,4
36349,173,43,42.0071,0.84,40.0,445.0,549.88,1355.95,1123.39,3.91,5.72,138.92,2211.75,8319.73,1.02,42.16,131.06,2387.9,8075.47,9.3763,0.02,331,2212,100.0,10.63,6.259,3,4
36350,173,44,35.0047,0.84,60.0,449.44,555.7,1367.56,1129.01,5.48,8.0,193.72,2222.9,8341.35,1.02,42.1,182.74,2387.95,8064.8,9.3337,0.02,334,2223,100.0,14.77,8.8566,3,4
36351,173,45,41.9994,0.84,40.0,445.0,549.36,1360.48,1132.36,3.91,5.72,138.83,2211.8,8309.85,1.02,42.24,130.68,2387.81,8075.68,9.3783,0.02,334,2212,100.0,10.69,6.3403,3,4
36353,173,47,35.0067,0.8403,60.0,449.44,555.95,1363.99,1136.91,5.48,8.0,194.18,2222.9,8340.41,1.02,42.06,182.87,2387.94,8065.27,9.3398,0.02,333,2223,100.0,14.69,8.9159,3,4
